Artist,Artist ID,Monthly Listeners,Date,Daily Listeners
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23347670,2025-03-17,"-199,787"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23320455,2025-03-18,"+103,682"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23303288,2025-03-19,"-30,089"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23315032,2025-03-20,"+119,305"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23294991,2025-03-21,"-93,534"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23334776,2025-03-22,"-36,911"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23327855,2025-03-23,"-126,788"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23325632,2025-03-24,"-38,727"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23315541,2025-03-25,"-22,558"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23357555,2025-03-26,"-39,186"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23377702,2025-03-27,"+19,981"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23394239,2025-03-28,"-74,833"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23403695,2025-03-29,"+16,788"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23398472,2025-03-30,"-18,448"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23393312,2025-03-31,"-6,369"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23368477,2025-04-01,"+47,902"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23407178,2025-04-02,"+7,918"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23398741,2025-04-03,"-24,223"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23425842,2025-04-04,"+8,909"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23414663,2025-04-05,"-94,355"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23444485,2025-04-06,"-45,161"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23417908,2025-04-07,"+42,270"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23402763,2025-04-08,"-30,437"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23443731,2025-04-09,"-102,255"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23435366,2025-04-10,"-24,223"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23458533,2025-04-11,"+47,409"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23430027,2025-04-12,"+75,228"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23418798,2025-04-13,"-57,697"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23402795,2025-04-14,"+44,021"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23416816,2025-04-15,"-39,416"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23403136,2025-04-16,"-10,451"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23388680,2025-04-17,"+71,669"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23407742,2025-04-18,"-26,346"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23400320,2025-04-19,"+61,026"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23415381,2025-04-20,"-69,856"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23422868,2025-04-21,"-2,868"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23415089,2025-04-22,"+59,580"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23454478,2025-04-23,"+10,792"
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,23440724,2025-04-24,"+36,003"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11690710,2024-10-27,"+34,980"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11691181,2024-10-28,"-7,125"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11690597,2024-10-29,"+13,759"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11681726,2024-10-30,"+36,574"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11693723,2024-10-31,"+28,191"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11696692,2024-11-01,"-28,950"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11680063,2024-11-02,"-7,080"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11684187,2024-11-03,"-14,259"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11676223,2024-11-04,"+38,736"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11663531,2024-11-05,"-28,725"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11671108,2024-11-06,"+45,788"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11673198,2024-11-07,"+54,519"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11658522,2024-11-08,+389
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11662735,2024-11-09,"+18,559"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11665562,2024-11-10,"+7,894"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11660356,2024-11-11,"-52,571"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11665832,2024-11-12,"-16,808"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11661625,2024-11-13,"+24,443"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11673572,2024-11-14,"-21,684"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11661055,2024-11-15,"+12,955"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11648455,2024-11-16,"-23,087"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11660702,2024-11-17,"-19,758"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11660841,2024-11-18,"-3,294"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11652539,2024-11-19,"-116,456"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11636701,2024-11-20,"+15,183"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11633173,2024-11-21,"-22,131"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11650643,2024-11-22,"-24,419"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11654343,2024-11-23,"-80,334"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11665880,2024-11-24,+928
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11658997,2024-11-25,"-37,803"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11679397,2024-11-26,"-29,634"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11691828,2024-11-27,"+5,098"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11680584,2024-11-28,"+54,897"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11683879,2024-11-29,"+53,730"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11690879,2024-11-30,"-43,180"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11673970,2024-12-01,"-33,251"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11660125,2024-12-02,"+9,993"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11657526,2024-12-03,"-30,157"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11640792,2024-12-04,"-10,101"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11634097,2024-12-05,"+14,380"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11614930,2024-12-06,"+21,825"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11608992,2024-12-07,"+33,172"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11602173,2024-12-08,"+3,379"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11604559,2024-12-09,"+14,952"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11598020,2024-12-10,"-19,913"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11608116,2024-12-11,"+29,481"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11601024,2024-12-12,"-9,332"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11613097,2024-12-13,"-17,326"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11625215,2024-12-14,"-55,993"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11624153,2024-12-15,"+7,591"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11637366,2024-12-16,"-60,923"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11633209,2024-12-17,"+31,496"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11658057,2024-12-18,"-41,263"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11651064,2024-12-19,"-19,093"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11626543,2024-12-20,"+8,532"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11615048,2024-12-21,"-12,263"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11608339,2024-12-22,"+90,704"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11605577,2024-12-23,"+20,908"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11612709,2024-12-24,"-42,419"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11632584,2024-12-25,"+11,660"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11638252,2024-12-26,-824
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11635800,2024-12-27,"+22,671"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11623647,2024-12-28,"+65,679"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11606150,2024-12-29,"+35,313"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11603187,2024-12-30,"-79,746"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11605196,2024-12-31,"-109,636"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11618957,2025-01-01,"+28,111"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11616172,2025-01-02,"-24,118"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11608544,2025-01-03,"+40,491"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11600791,2025-01-04,-973
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11603967,2025-01-05,"-1,438"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11604953,2025-01-06,"+15,065"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11604553,2025-01-07,"-23,678"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11623618,2025-01-08,"-2,191"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11631033,2025-01-09,"+11,025"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11614745,2025-01-10,"+47,645"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11611977,2025-01-11,"+63,813"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11621982,2025-01-12,"+23,929"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11611261,2025-01-13,"-73,929"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11611489,2025-01-14,+170
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11612173,2025-01-15,"+42,293"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11603657,2025-01-16,"-47,979"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11607916,2025-01-17,"-4,369"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11617452,2025-01-18,"+44,596"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11616854,2025-01-19,"+38,795"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11617004,2025-01-20,"+81,934"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11607217,2025-01-21,"+34,631"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11621067,2025-01-22,"-22,471"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11615380,2025-01-23,"+10,505"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11616713,2025-01-24,"-1,259"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11604793,2025-01-25,"+26,276"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11601048,2025-01-26,"-66,785"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11596336,2025-01-27,"+41,141"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11595959,2025-01-28,-467
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11613593,2025-01-29,"+18,663"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11622110,2025-01-30,"+36,394"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11619620,2025-01-31,"+37,263"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11610769,2025-02-01,"-17,565"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11621110,2025-02-02,"+1,442"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11591391,2025-02-03,"-10,657"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11604403,2025-02-04,"-2,479"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11596426,2025-02-05,+630
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11600463,2025-02-06,"+13,872"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11584705,2025-02-07,"+4,451"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11589548,2025-02-08,"+1,889"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11598486,2025-02-09,"-6,518"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11593372,2025-02-10,"+21,884"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11613069,2025-02-11,"+73,177"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11599201,2025-02-12,"+9,955"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11589216,2025-02-13,"-42,572"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11585874,2025-02-14,"-38,900"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11576102,2025-02-15,"-1,862"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11588272,2025-02-16,"+10,093"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11570687,2025-02-17,"-36,340"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11565003,2025-02-18,"+11,347"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11569605,2025-02-19,"-3,691"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11577491,2025-02-20,"-22,835"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11569445,2025-02-21,"-38,813"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11565137,2025-02-22,"-25,640"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11585155,2025-02-23,"-47,673"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11600050,2025-02-24,"+75,514"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11587953,2025-02-25,"-33,794"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11597268,2025-02-26,"+54,913"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11597835,2025-02-27,"-12,077"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11608792,2025-02-28,"-19,825"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11616332,2025-03-01,"+36,870"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11632849,2025-03-02,"-16,743"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11645919,2025-03-03,"-46,196"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11662756,2025-03-04,"-9,195"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11653942,2025-03-05,"+49,004"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11661145,2025-03-06,"-37,512"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11631932,2025-03-07,"-3,020"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11642665,2025-03-08,"+60,315"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11666570,2025-03-09,"-11,542"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11653104,2025-03-10,"+51,619"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11659267,2025-03-11,"-7,170"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11656030,2025-03-12,"+31,528"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11674603,2025-03-13,"+20,542"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11680597,2025-03-14,"+8,150"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11679915,2025-03-15,"+57,447"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11677448,2025-03-16,"+18,159"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11687815,2025-03-17,"+55,551"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11694769,2025-03-18,"+12,984"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11672251,2025-03-19,"+33,527"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11670552,2025-03-20,"+38,995"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11685509,2025-03-21,"+27,812"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11684771,2025-03-22,"+11,897"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11691867,2025-03-23,"+60,303"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11692798,2025-03-24,"-17,334"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11684015,2025-03-25,"-67,101"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11684267,2025-03-26,"-37,522"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11655674,2025-03-27,"-26,425"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11670092,2025-03-28,"+11,791"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11667402,2025-03-29,"-28,445"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11681986,2025-03-30,"-19,651"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11680677,2025-03-31,"-33,615"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11675725,2025-04-01,"-3,391"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11674587,2025-04-02,"-19,111"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11669497,2025-04-03,"-64,461"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11697289,2025-04-04,"+22,191"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11706573,2025-04-05,"+2,835"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11687753,2025-04-06,"+10,150"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11688512,2025-04-07,"-12,189"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11669746,2025-04-08,"-8,884"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11682069,2025-04-09,"-12,020"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11684466,2025-04-10,"-39,198"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11676324,2025-04-11,"-12,815"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11676856,2025-04-12,"-53,378"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11674358,2025-04-13,"+11,026"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11696559,2025-04-14,"+4,500"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11662212,2025-04-15,"+14,844"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11670140,2025-04-16,"+14,042"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11680273,2025-04-17,"+38,004"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11682209,2025-04-18,"+37,186"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11697163,2025-04-19,"+34,991"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11703924,2025-04-20,"+67,203"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11704883,2025-04-21,"-13,300"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11702840,2025-04-22,"+48,192"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11705639,2025-04-23,"+46,856"
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,11694847,2025-04-24,"+23,150"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27323672,2024-10-27,"+59,407"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27347055,2024-10-28,"+83,046"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27397361,2024-10-29,"-83,572"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27419201,2024-10-30,"-25,374"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27385096,2024-10-31,"+25,490"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27406372,2024-11-01,"+85,276"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27390601,2024-11-02,"-111,091"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27367970,2024-11-03,"-44,811"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27360474,2024-11-04,"+3,221"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27386862,2024-11-05,"+75,572"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27309941,2024-11-06,"+84,147"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27291838,2024-11-07,"-24,576"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27268677,2024-11-08,"+79,131"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27246275,2024-11-09,"-16,307"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27262076,2024-11-10,"-65,302"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27247591,2024-11-11,"-116,824"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27211216,2024-11-12,"-148,635"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27248479,2024-11-13,"-17,060"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27214468,2024-11-14,"-124,948"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27165626,2024-11-15,"-167,807"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27158790,2024-11-16,"-27,694"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27119501,2024-11-17,"-82,393"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27107189,2024-11-18,"-112,462"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27099511,2024-11-19,"+119,590"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27058183,2024-11-20,"+1,364"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27021773,2024-11-21,"+9,367"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27009836,2024-11-22,"-35,682"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26982081,2024-11-23,"-183,288"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26996215,2024-11-24,"+69,761"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27021459,2024-11-25,"+49,835"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27050125,2024-11-26,"+22,834"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27069657,2024-11-27,"-142,887"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27041379,2024-11-28,"+34,527"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27009398,2024-11-29,"-67,034"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27029166,2024-11-30,"-53,441"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27010802,2024-12-01,"-9,989"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27030876,2024-12-02,"-55,510"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27096017,2024-12-03,"+59,420"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27067719,2024-12-04,"-31,420"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27082311,2024-12-05,"-58,813"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27089946,2024-12-06,"+51,654"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27117779,2024-12-07,"+25,988"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27104441,2024-12-08,"+70,027"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27066576,2024-12-09,"-4,954"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27025139,2024-12-10,"+54,317"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27028241,2024-12-11,"+127,377"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26982327,2024-12-12,"-58,450"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26938835,2024-12-13,"+15,416"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26912600,2024-12-14,"+15,286"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26916162,2024-12-15,"+43,904"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26932245,2024-12-16,"+20,383"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26946693,2024-12-17,"+39,628"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26940783,2024-12-18,"-29,047"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26943908,2024-12-19,"-37,447"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26917787,2024-12-20,"+185,191"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26951980,2024-12-21,"+89,509"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26945209,2024-12-22,"+111,834"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26929238,2024-12-23,"-77,791"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26952760,2024-12-24,"+104,847"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26983797,2024-12-25,"-33,250"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26938540,2024-12-26,"-24,662"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26943148,2024-12-27,"-93,152"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26976645,2024-12-28,"+140,061"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27000507,2024-12-29,"-106,718"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27024359,2024-12-30,"-131,463"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27000950,2024-12-31,"+66,539"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26993862,2025-01-01,"+39,931"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26972169,2025-01-02,"+144,087"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26964151,2025-01-03,"+17,819"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,27010237,2025-01-04,"+125,298"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26977457,2025-01-05,"-41,274"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26981053,2025-01-06,"-25,080"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26960194,2025-01-07,"-133,918"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,26967112,2025-01-08,"-41,487"
